Name,Carnegie Classification,State,Latest Year,Total Enrollment (FTE),Total Building Square Footage (GSF),Carbon Neutral,Fiscal Year,Source,Value,Unit
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2016,Competitive suppliers Verification,2.0,
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2017,Total Purchased Electricity Consumption,13731298.0,kWh
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2017,Solar Retained,8446.9,kWh
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2017,Competitive suppliers Purchased,13731300.0,kWh
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2017,Competitive suppliers Verification,2.0,
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2018,Total Purchased Electricity Consumption,13124014.0,kWh
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2018,Solar Retained,8572.8,kWh
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2018,Competitive suppliers Purchased,13113870.0,kWh
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2018,Competitive suppliers Verification,2.0,
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2019,Total Purchased Electricity Consumption,12765935.0,kWh
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2019,Voluntary unbundled RECs Purchased,12716470.0,kWh
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2019,Voluntary unbundled RECs Verification,2.0,
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2020,Total Purchased Electricity Consumption,11788677.0,kWh
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2020,Voluntary unbundled RECs Purchased,11788680.0,kWh
Allegheny College,Baccalaureate Colleges,PA,2020,1729.0,1451255.0,1.0,2020,Voluntary unbundled RECs Verification,2.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2005,Total Purchased Electricity Consumption,54636650.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2005,Voluntary unbundled RECs Purchased,2166770.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2005,Voluntary unbundled RECs Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2006,Total Purchased Electricity Consumption,58356677.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2006,Voluntary unbundled RECs Purchased,2166770.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2006,Voluntary unbundled RECs Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2007,Total Purchased Electricity Consumption,54882694.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2007,Voluntary unbundled RECs Purchased,2166770.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2007,Voluntary unbundled RECs Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2008,Total Purchased Electricity Consumption,52497778.9,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2008,Voluntary unbundled RECs Purchased,2166770.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2008,Voluntary unbundled RECs Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2009,Total Purchased Electricity Consumption,53202416.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2009,Voluntary unbundled RECs Purchased,11000000.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2009,Voluntary unbundled RECs Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2010,Total Purchased Electricity Consumption,53785927.33,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2010,Voluntary unbundled RECs Purchased,27890500.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2010,Voluntary unbundled RECs Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2011,Total Purchased Electricity Consumption,55564592.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2011,Voluntary unbundled RECs Purchased,55564590.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2011,Voluntary unbundled RECs Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2012,Total Purchased Electricity Consumption,52295226.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2012,Voluntary unbundled RECs Purchased,52295230.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2012,Voluntary unbundled RECs Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2013,Total Purchased Electricity Consumption,48722357.75,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2013,Voluntary unbundled RECs Purchased,48722360.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2013,Voluntary unbundled RECs Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2014,Total Purchased Electricity Consumption,55546402.41,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2014,Voluntary unbundled RECs Purchased,55546400.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2014,Voluntary unbundled RECs Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2015,Total Purchased Electricity Consumption,49822590.56,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2015,Voluntary unbundled RECs Purchased,55000000.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2015,Voluntary unbundled RECs Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2016,Total Purchased Electricity Consumption,54168099.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2016,Voluntary unbundled RECs Purchased,54689330.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2016,Voluntary unbundled RECs Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2017,Total Purchased Electricity Consumption,54884567.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2017,Voluntary unbundled RECs Purchased,56520000.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2017,Voluntary unbundled RECs Verification,2.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2018,Total Purchased Electricity Consumption,54924048.78,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2018,Community solar Purchased,27443000.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2018,Community solar Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2018,Voluntary unbundled RECs Purchased,32000000.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2018,Voluntary unbundled RECs Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2019,Total Purchased Electricity Consumption,57627226.67,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2019,Power purchase agreement Purchased,25452400.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2019,Power purchase agreement Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2019,Voluntary unbundled RECs Purchased,33570910.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2019,Voluntary unbundled RECs Verification,1.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2020,Total Purchased Electricity Consumption,51063156.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2020,Power purchase agreement Purchased,25541240.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2020,Power purchase agreement Verification,3.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2020,Voluntary unbundled RECs Purchased,26087770.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2020,Voluntary unbundled RECs Verification,,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2021,Total Purchased Electricity Consumption,43786206.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2021,Community solar Purchased,32480.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2021,Community solar Verification,3.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2021,Power purchase agreement Purchased,32217500.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2021,Power purchase agreement Verification,,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2021,Voluntary unbundled RECs Purchased,12449600.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2021,Voluntary unbundled RECs Verification,,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2022,Total Purchased Electricity Consumption,41901993.49,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2022,Community solar Purchased,31193.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2022,Community solar Verification,3.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2022,Power purchase agreement Purchased,26423000.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2022,Power purchase agreement Verification,3.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2022,Voluntary unbundled RECs Purchased,15798452.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2022,Voluntary unbundled RECs Verification,,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2023,Total Purchased Electricity Consumption,48238393.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2023,Community solar Purchased,18435.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2023,Community solar Verification,3.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2023,Power purchase agreement Purchased,22532000.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2023,Power purchase agreement Verification,3.0,
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2023,Voluntary unbundled RECs Purchased,26668388.0,kWh
American University,Doctorate-granting Universities,DC,2023,12654.0,4653463.0,1.0,2023,Voluntary unbundled RECs Verification,1.0,
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2009,Total Purchased Electricity Consumption,65811258.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2009,Solar Retained,6970.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2009,Voluntary unbundled RECs Purchased,6970.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2009,Voluntary unbundled RECs Verification,1.0,
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2010,Total Purchased Electricity Consumption,65294365.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2010,Solar Retained,5883.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2010,Wind Retained,111560.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2010,Voluntary unbundled RECs Purchased,117440.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2010,Voluntary unbundled RECs Verification,1.0,
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2011,Total Purchased Electricity Consumption,65722969.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2011,Solar Retained,7216.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2011,Wind Retained,109200.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2011,Voluntary unbundled RECs Purchased,116420.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2011,Voluntary unbundled RECs Verification,1.0,
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2012,Total Purchased Electricity Consumption,63347803.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2013,Total Purchased Electricity Consumption,64156521.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2014,Total Purchased Electricity Consumption,61733547.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2015,Total Purchased Electricity Consumption,57316395.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2016,Total Purchased Electricity Consumption,53165015.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2016,Solar Retained,15161.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2017,Total Purchased Electricity Consumption,52033514.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2018,Total Purchased Electricity Consumption,53534906.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2019,Total Purchased Electricity Consumption,54126190.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2019,Solar Retained,114648.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2019,Wind Retained,83560.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2020,Total Purchased Electricity Consumption,48859861.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2020,Solar Retained,146834.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2021,Total Purchased Electricity Consumption,47183683.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2021,Solar Retained,148208.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2021,Wind Retained,82845.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2022,Total Purchased Electricity Consumption,52811906.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2022,Solar Retained,234808.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2022,Wind Retained,78300.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2022,Competitive suppliers Purchased,4769352.0,kWh
Appalachian State University,Master's Colleges and Universities,NC,2022,0.0,0.0,0.0,2022,Competitive suppliers Verification,3.0,
Arizona State University,Doctorate-granting Universities,AZ,2022,0.0,26740566.0,0.0,2007,Total Purchased Electricity Consumption,287566069.4,kWh
Arizona State University,Doctorate-granting Universities,AZ,2022,0.0,26740566.0,0.0,2008,Total Purchased Electricity Consumption,281305576.3,kWh
Arizona State University,Doctorate-granting Universities,AZ,2022,0.0,26740566.0,0.0,2009,Total Purchased Electricity Consumption,297559706.5,kWh
Arizona State University,Doctorate-granting Universities,AZ,2022,0.0,26740566.0,0.0,2010,Total Purchased Electricity Consumption,275053247.5,kWh
Arizona State University,Doctorate-granting Universities,AZ,2022,0.0,26740566.0,0.0,2011,Total Purchased Electricity Consumption,281209522.7,kWh
Arizona State University,Doctorate-granting Universities,AZ,2022,0.0,26740566.0,0.0,2011,Voluntary unbundled RECs Purchased,6878000.0,kWh
Arizona State University,Doctorate-granting Universities,AZ,2022,0.0,26740566.0,0.0,2011,Voluntary unbundled RECs Verification,1.0,
Arizona State University,Doctorate-granting Universities,AZ,2022,0.0,26740566.0,0.0,2012,Total Purchased Electricity Consumption,293923296.5,kWh
Arizona State University,Doctorate-granting Universities,AZ,2022,0.0,26740566.0,0.0,2012,Voluntary unbundled RECs Purchased,24010000.0,kWh
Arizona State University,Doctorate-granting Universities,AZ,2022,0.0,26740566.0,0.0,2012,Voluntary unbundled RECs Verification,1.0,
Arizona State University,Doctorate-granting Universities,AZ,2022,0.0,26740566.0,0.0,2013,Total Purchased Electricity Consumption,293852944.9,kWh
